CCL,-0.002436249493136893
CDNS,0.0010732554463064902
CDW,0.00033150609907431073
CE,-0.00013980487253416974
CF,0.0009073775810952906
CFG,0.00013018855457549986
CHD,0.0002332883998790084
CHRW,0.00031142011295526723
CHTR,-0.0004887251327645939
CI,0.0006819517906507217
CINF,5.944150418123311e-05
CL,0.00028545457595298564
CLX,-8.3893721832246e-06
CMCSA,-0.00025722673416815286
CME,-9.641374574537238e-05
CMG,0.0006363260265051049
CMI,0.0005020782334692051
CMS,0.0001450482014999774
CNC,0.0003730386412328424
CNP,0.00025122784090093805
COF,-7.593423461745735e-05
COO,3.044640624574199e-05
COP,0.0009415889373400184
COR,0.0009429878830078902
COST,0.0006584983672004055
CPAY,-0.0005945194535278292
CPB,0.00033180928699332913
CPRT,0.00035028951334465535
CPT,0.0002017722025756257
CRL,0.00046065980984151225
CRM,-0.0003055262884194992
CRWD,0.0010012697631674818
CSCO,9.275730378229216e-05
CSGP,0.00029037987899957474
CSX,0.00036517004436980726
CTAS,0.000745149050239557
CTRA,0.000693871025299416
CTSH,-5.0315769721433356e-05
CTVA,0.001001602561563809
CVS,0.0004067010155433358
CVX,0.0007051276333035354
CZR,-0.00047423073756892506
D,-0.00023663265815116434
DAL,-0.0007669832838041342
DAY,-0.00011596920892221208
DD,0.00017970919146329946
DE,0.001226360017214396
DECK,0.0011137482911393079
DELL,0.0005846843622609055
DFS,0.00027284740796141974
DG,0.0006352711881630473
DGX,0.0005985397882380363
DHI,0.0007424716458124803
DHR,0.0007260899381680093
DIS,-0.0007073309388554685
DLR,-7.96925191369819e-05
DLTR,0.0005442702192127611
DOC,-0.00021951577456944243
DOV,0.00025554841294810786
DOW,0.00012060580567790953
DPZ,0.0002578658049288784
DRI,0.00036919762867939493
DTE,0.00022421729595394294
DUK,0.0003326439453675246
DVA,-1.0248374971301e-05
DVN,0.0014132609812194934
DXCM,0.000960262773852247
EA,0.00018733688501349136
EBAY,0.00023463722779617295
ECL,-0.0003122996495342969
ED,0.00024348492017282097
EFX,0.00044446193789229654
EG,0.00033019404126852984
EIX,-2.828576790687415e-05
EL,0.00027607198828567505
ELV,0.0007542506252668421
EMN,0.00017579698746006593
EMR,0.00038363818602638196
ENPH,0.0029147378291808274
EOG,0.000784157974006038
EPAM,0.0005503417597780256
EQIX,0.00022737467084872593
EQR,-0.0002572205002019079
EQT,0.001596370706657246
ERIE,0.0006376897313432493
ES,0.00012205308487646232
ESS,-0.000322901453075044
ETN,0.0007378999964003318
ETR,0.00017701030036689047
EVRG,0.0001301048064809775
EW,-5.0335604894462656e-05
EXC,0.0005175558039623971
EXPD,0.00041909942195686326
EXPE,-0.0003084245128238644
EXR,0.0005782901864751092
F,0.0003506244230163113
FANG,0.0006764166770168293
FAST,0.0004219001888640979
FCX,0.0014368964550208463
FDS,0.0005666700186602027
FDX,0.00020776474614883197
FE,3.971872224998593e-08
FFIV,2.5627029771218782e-05
FI,-0.0001769937788318749
FICO,0.0005917007774479726
FIS,-0.0009003797250583944
FITB,0.00022876739341764018
FMC,0.00036908866535486994
FOX,-0.00027220460857671334
FOXA,-0.00021041810868544511
FRT,-0.00011826145294518731
FSLR,0.001274147396486346
FTNT,0.0010615148393692089
FTV,3.1114910367892406e-06
GD,0.0005387703160053584
GDDY,0.00011572978299529972
GE,-0.00015586100447770147
GEN,0.0005552613599911014
GILD,0.0005310504346410726
GIS,0.0007577310340287012
GL,0.00020800503754268946
GLW,0.00019654519771609562
GM,-0.00011760616776973568
GNRC,-1.764547139949396e-05
GOOG,0.0003452794812615324
GOOGL,0.00033652639189087486
GPC,0.0007679295110686752
GPN,-0.0008047005751144
GRMN,1.3429290667559459e-05
GS,0.0005952223591610053
GWW,0.0006948207798867984
HAL,0.0006730069576001292
HAS,-0.0005957393211575477
HBAN,0.00011059717362026264
HCA,0.0006770586950068777
HD,0.0005722653358900388
HES,0.001043664856981614
HIG,0.000388480248536582
HII,-4.608027214025095e-05
HLT,0.00017285377808749018
HOLX,0.00047995042640480137
HON,0.0003053220742170487
HPE,0.0001250878682106383
HPQ,0.0004641666919258269
HRL,0.00011931407923113113
HSIC,0.0002303552903814979
HST,-0.00010138115467176899
HSY,0.0007085148883258364
HUBB,0.0006960966737488036
HUM,0.00048162147468190056
HWM,0.0003013810686165983
IBM,0.0003088466529924495
ICE,0.0001848145034658402
IDXX,0.0005713428557020535
IEX,0.00041014366352379
IFF,-0.000155741235090836
INCY,-9.003941753855464e-05
INTC,-0.0009863107057712962
INTU,0.0005287106601742781
INVH,9.208621647248017e-05
IP,-0.00011454202746552629
IPG,0.0006676868792184191
IQV,0.00035760590553709994
IR,0.00046404807604606994
IRM,0.0009084491070288485
ISRG,0.0003805423511523551
IT,0.0010164442937946009
ITW,0.00034993707823085634
IVZ,0.00016782367679614495
J,0.000410157708499495
JBHT,0.0005562124352230926
JBL,0.0006704733059520594
JCI,0.0006691622253639574
JKHY,0.00028859290838963235
JNJ,0.00035551757541709415
JNPR,0.00046136780340617407
JPM,5.3955009914294674e-05
K,0.00020908765043596437
KDP,0.0003621744307939116
KEY,-3.2090459220808325e-05
KEYS,0.0006567638323470449
KHC,0.0005155167703858554
KIM,0.0002578865848383887
KKR,0.0006559498965854367
KLAC,0.0010166392929517286
KMB,0.00013032125734571746
KMI,5.8592466627677935e-05
KMX,-0.0005103065260291847
KO,0.0003171695366050253
KR,0.0006656582531247406
L,0.00014796647383500644
LDOS,0.00014293416425549516
LEN,0.0006914349989623465
LH,0.00046276572100329284
LHX,0.00010557188819568289
LII,2.6753243574120586e-05
LIN,0.0006404349374767504
LKQ,0.0005619713328108769
LLY,0.0014122857295476258
LMT,0.00036877323433598755
LNT,0.00015439047784745073
LOW,0.0007329766345840796
LRCX,0.0008717908322131143
LULU,0.00041942835546262603
LUV,-0.0006410217566975969
LVS,-0.0004866854485558107
LW,0.00013423338663104794
LYB,9.569123864959439e-05
LYV,-4.0216097866956756e-05
MA,0.0002020122935140222
MAA,0.0003676475158558699
MAR,-9.49773393770766e-06
MAS,1.7305714762694562e-05
MCD,0.00045210294053123386
MCHP,0.00040824941275117245
MCK,0.0013517538368207206
MCO,0.00022119041281629053
MDLZ,0.00036051190369295493
MDT,-0.0004143800231535219
MET,0.0005912484049978282
META,-0.0007360772293489893
MGM,5.952585459107444e-06
MHK,-0.00036634516113680736
MKC,4.988081221125952e-05
MKTX,-0.00038298369897566184
MLM,0.0002963724460951042
MMC,0.0005780719045098816
MMM,-0.0003931105164625393
MNST,0.0006174433572647199
MO,0.00021853844941659958
MOH,0.0012008369783801929
MOS,0.0009888896364863475
MPC,0.0009973291775991664
MPWR,0.00092327254703373
MRK,0.00044014335053046467
MRNA,0.0029594330400829847
MS,0.0007664403919576927
MSCI,0.0007727409556342619
MSFT,0.0005682904059433325
MSI,0.000676664624871382
MTB,-9.368910981434893e-05
MTCH,-0.0009372499384752756
MTD,0.0007751776572190762
MU,-0.00012266398148708774
NCLH,-0.0020793943067764055
NDAQ,0.0007635467401741664
NDSN,0.0005174199111155588
NEE,0.0005277791816583123
NEM,0.0002416413456628774
NFLX,-0.00014827577905974636
NI,0.00014628913755688767
NKE,0.00021588157816652522
NOC,0.0006314279138028332
NOW,0.00038086531074356676
NRG,-0.00012557305974686316
NSC,0.0003697811479961324
NTAP,5.621463066230249e-05
NTRS,-0.00014184658125304973
NUE,0.0012512923861808854
NVDA,0.0011841745752437414
NVR,0.00027934528727594177
NWS,0.0003369303226002033
NWSA,0.0003533042346284892
NXPI,0.0003321037753821895
O,4.0676621574940134e-05
ODFL,0.001068434403768806
OKE,0.0001337802874124818
OMC,0.00018569210394538338
ON,0.0012076972784845065
ORCL,0.0006164494471106647
ORLY,0.0008702856685703171
OTIS,0.0007741025580852363
OXY,0.0005738429511537487
PANW,0.0007624302631802923
PARA,-0.0010746882290144563
PAYC,0.00017550374833385886
PAYX,0.0005157059105671993
PCAR,0.0004205923711484594
PCG,0.0005358186763353387
PEG,0.00019248894569557138
PEP,0.0004890235264717181
PFE,0.0005726447279899949
PFG,0.0007034698146674775
PG,0.00036984185058286715
PGR,0.0008754567621844218
PH,0.0004979498295632222
PHM,0.00026587538996783824
PKG,0.00031894138813333395
PLD,0.00041626399319405374
PLTR,-0.0005190379722130249
PM,0.0004502152482796104
PNC,0.00011248293546653263
PNR,2.0751384820383375e-05
PNW,-3.302586008268667e-05
PODD,0.0007290872366310035
POOL,0.0004931457682261834
PPG,7.972259338188398e-06
PPL,-6.253250059318055e-05
PRU,0.00026715818996251645
PSA,0.0005453052699713693
PSX,8.475891250174798e-05
PTC,0.0005989868123636771
PWR,0.0016595459246590445
PYPL,-0.0005847704820340665
QCOM,0.00037046053210842294
RCL,-0.0013142304632684934
REG,0.0001890530604139619
REGN,0.0008725856566079108
RF,0.0004542432331761484
RJF,0.0008151554943250026
RL,-7.869465118389789e-05
RMD,0.00041186225227480443
ROK,0.00036868355172733295
ROL,0.0007024690290113596
ROP,0.00024489928843470947
ROST,2.609714850943784e-05
RSG,0.0005439441153141037
RTX,0.0001608307530364223
RVTY,0.00047154964926538563
SBAC,0.00024223133492755165
SBUX,0.00021837777628463175
SCHW,0.0007758340617459075
SHW,0.00032501509839286157
SJM,0.000700035421175269
SLB,0.0004662344747857352
SMCI,0.0016495641926113397
SNA,0.0005040902055067996
SNPS,0.0010651188288514813
SO,0.0003362378484683828
SPG,-5.018030034307901e-05
SPGI,0.00028082093486491176
SRE,0.00017886205189630532
STE,0.0002955763461312013
STLD,0.0015023590273457528
STT,6.994730523558319e-05
STX,-1.764781817924749e-05
STZ,0.0003326783141808736
SWK,-0.0009804544259456765
SWKS,-0.0003177123174837776
SYF,-2.18180115646866e-05
SYK,0.000244724791388585
SYY,-3.757697690188513e-05
T,-0.0002798264086456515
TAP,2.2125040508664974e-05
TDG,0.00017493908765381114
TDY,0.00014851942854483458
TECH,0.0005616930643278194
TEL,0.00029731728411780406
TER,0.00031599494680542177
TFC,-0.00021333648539629087
TFX,-0.0005344846948345347
TGT,0.000294001285266971
TJX,0.0003854267521748923
TMO,0.0007016652576713854
TMUS,0.0007647656685076351
TPL,0.001554378264034681
TPR,0.0005343203505987592
TRGP,0.0008862480620021145
TRMB,0.0002475771977094325
TROW,-3.7924037150645175e-05
TRV,0.0005041633346616398
TSCO,0.0013259578083949862
TSLA,0.0019302082466014375
TSN,-0.0003913206295792419
TT,0.0006980492740121111
TTWO,-0.00021064435810546465
TXN,0.0004280688508486422
TXT,0.0005922298177372346
TYL,6.815226821712113e-05
UAL,-0.0011486840556981267
UBER,-0.00029887086276970265
UDR,-9.881527201999737e-05
UHS,4.963959502121971e-06
ULTA,0.0008096089196258987
UNH,0.0008447189984203279
UNP,0.0002519963619614569
UPS,0.0006414949453852074
URI,0.0009873835017347734
USB,-0.0002513600373303668
V,0.00013679271084694646
VICI,0.0005358567380580087
VLO,0.0005834286405757014
VMC,0.00030830152586091105
VRSK,0.00023063555334354444
VRSN,5.737989909217765e-05
VRTX,0.0003636301272690323
VST,0.00014364933088220188
VTR,-0.00012477559708428703
VTRS,-0.0007337535398276537
VZ,-0.00039403621366834474
WAB,0.0003028868320932679
WAT,0.0004988932153053446
WBA,-0.00044021819561562004
WBD,-0.0016204015200737873
WDAY,-1.0286561846253008e-06
WDC,-0.0009527057325474453
WEC,0.00015912185540147518
WELL,-0.00012134946890806516
WFC,-0.00024842614519731917
WM,0.00048787401256656553
WMB,0.0007057275510321216
WMT,0.00029623584929176614
WRB,0.0006679671554924045
WST,0.0005913230299539352
WTW,0.00029384999400671125
WY,0.0002112244528524416
WYNN,-0.0007234975353771415
XEL,0.0002622356544884493
XOM,0.000817675884336451
XYL,0.000478227153070209
YUM,0.00037183910620300283
ZBH,-0.00013894262510145242
ZBRA,-1.4027513376828586e-05
ZTS,0.00014172232754600686
